y,x,street_count,elevation,highway,ref,railway,geometry
-23.5478586,-46.649053,5,761.85400390625,traffic_signals,,,POINT (-46.649053 -23.5478586)
-23.5676384,-46.6380827,4,788.4375,traffic_signals,,,POINT (-46.6380827 -23.5676384)
-23.5628384,-46.6389571,4,777.29541015625,crossing,,,POINT (-46.6389571 -23.5628384)
-23.5563391,-46.6359441,3,753.808837890625,,,,POINT (-46.6359441 -23.5563391)
-23.553715,-46.6452189,3,767.9307861328125,,,,POINT (-46.6452189 -23.553715)
-23.5517292,-46.6234529,3,724.1487426757812,,,,POINT (-46.6234529 -23.5517292)
-23.5492475,-46.6255832,3,724.0322875976562,motorway_junction,,,POINT (-46.6255832 -23.5492475)
-23.5509451,-46.6252792,3,723.7394409179688,traffic_signals,,,POINT (-46.6252792 -23.5509451)
-23.5501329,-46.6252561,3,724.2872314453125,,,,POINT (-46.6252561 -23.5501329)
-23.5494167,-46.6467012,3,765.3699340820312,,,,POINT (-46.6467012 -23.5494167)
-23.5471684,-46.6474429,1,756.0689086914062,,,,POINT (-46.6474429 -23.5471684)
-23.5554358,-46.6422548,3,755.2581176757812,,,,POINT (-46.6422548 -23.5554358)
-23.5566543,-46.6345389,3,745.9594116210938,,,,POINT (-46.6345389 -23.5566543)
-23.5526091,-46.6186269,3,726.4385986328125,,,,POINT (-46.6186269 -23.5526091)
-23.5460347,-46.6263973,3,723.776611328125,traffic_signals,,,POINT (-46.6263973 -23.5460347)
-23.5429252,-46.6270487,3,723.249755859375,,,,POINT (-46.6270487 -23.5429252)
-23.5404559,-46.6295059,4,722.8497924804688,traffic_signals,,,POINT (-46.6295059 -23.5404559)
-23.5395859,-46.6320763,4,726.9622802734375,traffic_signals,,,POINT (-46.6320763 -23.5395859)
-23.5400201,-46.6298289,3,723.1381225585938,,,,POINT (-46.6298289 -23.5400201)
-23.5535228,-46.6257238,3,727.5075073242188,,,,POINT (-46.6257238 -23.5535228)
-23.552274,-46.6254124,3,725.3045043945312,,,,POINT (-46.6254124 -23.552274)
-23.5519311,-46.6249613,3,724.1998291015625,,,,POINT (-46.6249613 -23.5519311)
-23.5517726,-46.6461042,3,754.6494750976562,,,,POINT (-46.6461042 -23.5517726)
-23.5554279,-46.6457053,4,771.5361938476562,traffic_signals,,,POINT (-46.6457053 -23.5554279)
-23.557732,-46.6454575,4,780.0384521484375,traffic_signals,,,POINT (-46.6454575 -23.557732)
-23.560901,-46.6459744,1,790.5861206054688,,,,POINT (-46.6459744 -23.560901)
-23.5577189,-46.6453116,4,779.7311401367188,traffic_signals,,,POINT (-46.6453116 -23.5577189)
-23.5554162,-46.64556,4,770.92431640625,traffic_signals,,,POINT (-46.64556 -23.5554162)
-23.5540384,-46.6456994,3,769.470947265625,,,,POINT (-46.6456994 -23.5540384)
-23.5519341,-46.64549,4,756.9169311523438,traffic_signals,,,POINT (-46.64549 -23.5519341)
-23.5546486,-46.6446703,3,765.9563598632812,,,,POINT (-46.6446703 -23.5546486)
-23.5514301,-46.6478406,3,765.2257690429688,,,,POINT (-46.6478406 -23.5514301)
-23.5521392,-46.647198,3,745.3839721679688,,,,POINT (-46.647198 -23.5521392)
-23.5508441,-46.6446712,3,746.36669921875,,,,POINT (-46.6446712 -23.5508441)
-23.5507417,-46.6447362,3,746.6231689453125,,,,POINT (-46.6447362 -23.5507417)
-23.5512928,-46.6463628,3,749.93408203125,,,,POINT (-46.6463628 -23.5512928)
-23.5521335,-46.6473807,3,745.47265625,,,,POINT (-46.6473807 -23.5521335)
-23.566461,-46.6483078,4,814.3541870117188,traffic_signals,,,POINT (-46.6483078 -23.566461)
-23.5635959,-46.6460486,3,800.6820678710938,,,,POINT (-46.6460486 -23.5635959)
-23.5596444,-46.642687,3,773.4605102539062,traffic_signals,,,POINT (-46.642687 -23.5596444)
-23.5582907,-46.6415273,4,768.24462890625,traffic_signals,,,POINT (-46.6415273 -23.5582907)
-23.5542615,-46.6387315,3,758.4996337890625,traffic_signals,,,POINT (-46.6387315 -23.5542615)
-23.5420476,-46.6424134,4,746.57470703125,,,,POINT (-46.6424134 -23.5420476)
-23.535967,-46.6514839,4,743.8670654296875,traffic_signals,,,POINT (-46.6514839 -23.535967)
-23.544656,-46.6489182,4,752.6342163085938,traffic_signals,,,POINT (-46.6489182 -23.544656)
-23.5445682,-46.651888,1,769.4813232421875,,,,POINT (-46.651888 -23.5445682)
-23.5518916,-46.649261,3,773.4419555664062,,,,POINT (-46.649261 -23.5518916)
-23.5390114,-46.6484746,1,739.0426025390625,,,,POINT (-46.6484746 -23.5390114)
-23.5514866,-46.6255187,3,724.2864990234375,,,,POINT (-46.6255187 -23.5514866)
-23.5511049,-46.6251486,4,723.7837524414062,traffic_signals,,,POINT (-46.6251486 -23.5511049)
-23.5529605,-46.6270519,3,726.2958984375,,,,POINT (-46.6270519 -23.5529605)
-23.5523849,-46.6272139,3,725.982421875,,,,POINT (-46.6272139 -23.5523849)
-23.5491642,-46.627637,3,725.7653198242188,,,,POINT (-46.627637 -23.5491642)
-23.546376,-46.6265891,3,725.256103515625,,,,POINT (-46.6265891 -23.546376)
-23.5459995,-46.6265576,4,723.8174438476562,crossing,,,POINT (-46.6265576 -23.5459995)
-23.563077,-46.6505033,4,803.3018798828125,,,,POINT (-46.6505033 -23.563077)
-23.5639693,-46.6513341,3,811.9515991210938,traffic_signals,,,POINT (-46.6513341 -23.5639693)
-23.5614932,-46.6517818,3,806.98291015625,,,,POINT (-46.6517818 -23.5614932)
-23.5424738,-46.6157957,5,729.56689453125,traffic_signals,,,POINT (-46.6157957 -23.5424738)
-23.5411457,-46.6479663,3,740.6104736328125,,,,POINT (-46.6479663 -23.5411457)
-23.5416398,-46.6522173,3,755.3524169921875,,,,POINT (-46.6522173 -23.5416398)
-23.5396203,-46.6502532,4,743.9041748046875,traffic_signals,,,POINT (-46.6502532 -23.5396203)
-23.5386536,-46.6495391,3,738.77978515625,,,,POINT (-46.6495391 -23.5386536)
-23.5416802,-46.6509287,4,752.4818725585938,traffic_signals,,,POINT (-46.6509287 -23.5416802)
-23.5381169,-46.6479505,4,736.4789428710938,traffic_signals,,,POINT (-46.6479505 -23.5381169)
-23.5390929,-46.6462343,4,744.0164184570312,traffic_signals,,,POINT (-46.6462343 -23.5390929)
-23.5383688,-46.6498786,3,740.1566772460938,traffic_signals,,,POINT (-46.6498786 -23.5383688)
-23.541351,-46.6478506,3,740.4812622070312,,,,POINT (-46.6478506 -23.541351)
-23.5446816,-46.6479227,4,748.3572387695312,traffic_signals,,,POINT (-46.6479227 -23.5446816)
-23.5438087,-46.6478967,4,746.9479370117188,traffic_signals,,,POINT (-46.6478967 -23.5438087)
-23.5417563,-46.6478228,4,743.1094360351562,traffic_signals,,,POINT (-46.6478228 -23.5417563)
-23.5463311,-46.6479536,3,759.111083984375,,,,POINT (-46.6479536 -23.5463311)
-23.5485003,-46.6505617,1,772.7637329101562,,,,POINT (-46.6505617 -23.5485003)
-23.5548924,-46.6515724,1,764.2301635742188,,,,POINT (-46.6515724 -23.5548924)
-23.5355464,-46.61675,4,726.2435302734375,traffic_signals,,,POINT (-46.61675 -23.5355464)
-23.5353765,-46.6189473,4,724.7562255859375,traffic_signals,,,POINT (-46.6189473 -23.5353765)
-23.53504,-46.6223569,4,723.25732421875,traffic_signals,,,POINT (-46.6223569 -23.53504)
-23.5341071,-46.6254279,4,722.4639892578125,traffic_signals,,,POINT (-46.6254279 -23.5341071)
-23.5354036,-46.6273918,4,723.75439453125,traffic_signals,,,POINT (-46.6273918 -23.5354036)
-23.5388306,-46.6288305,4,725.8170776367188,traffic_signals,,,POINT (-46.6288305 -23.5388306)
-23.539515,-46.6291169,3,726.2455444335938,,,,POINT (-46.6291169 -23.539515)
-23.5441697,-46.6310981,3,724.3473510742188,traffic_signals,,,POINT (-46.6310981 -23.5441697)
-23.5599919,-46.6331783,4,741.7286376953125,traffic_signals,,,POINT (-46.6331783 -23.5599919)
-23.5611671,-46.6348341,4,748.1688232421875,traffic_signals,,,POINT (-46.6348341 -23.5611671)
-23.5616706,-46.6365158,4,760.310791015625,traffic_signals,,,POINT (-46.6365158 -23.5616706)
-23.5620292,-46.6386453,4,774.8612060546875,traffic_signals,,,POINT (-46.6386453 -23.5620292)
-23.5607412,-46.6384572,4,771.6941528320312,crossing,,,POINT (-46.6384572 -23.5607412)
-23.5607719,-46.6383523,4,771.5087280273438,crossing,,,POINT (-46.6383523 -23.5607719)
-23.5591284,-46.637483,3,766.4447021484375,,,,POINT (-46.637483 -23.5591284)
-23.5609239,-46.6402827,3,761.9481201171875,,,,POINT (-46.6402827 -23.5609239)
-23.5616594,-46.6404566,3,764.3289794921875,,,,POINT (-46.6404566 -23.5616594)
-23.563632,-46.6410439,3,778.1787719726562,,,,POINT (-46.6410439 -23.563632)
-23.5603948,-46.6424669,3,779.3015747070312,priority,,,POINT (-46.6424669 -23.5603948)
-23.5599631,-46.6429597,3,778.2749633789062,traffic_signals,,,POINT (-46.6429597 -23.5599631)
-23.5606849,-46.6413549,4,769.7732543945312,,,,POINT (-46.6413549 -23.5606849)
-23.565397,-46.6427116,4,810.0130615234375,,,,POINT (-46.6427116 -23.565397)
-23.5633608,-46.6421251,4,788.1668090820312,traffic_signals,,,POINT (-46.6421251 -23.5633608)
-23.5623249,-46.6418359,4,777.2203369140625,traffic_signals,,,POINT (-46.6418359 -23.5623249)
-23.5630853,-46.6432224,4,792.8504638671875,,,,POINT (-46.6432224 -23.5630853)
-23.5651082,-46.6437939,4,809.7271728515625,,,,POINT (-46.6437939 -23.5651082)
-23.5656441,-46.6416608,3,792.2731323242188,,,,POINT (-46.6416608 -23.5656441)
-23.5628775,-46.6441556,4,794.3650512695312,traffic_signals,,,POINT (-46.6441556 -23.5628775)
-23.5626125,-46.6452256,3,793.503173828125,traffic_signals,,,POINT (-46.6452256 -23.5626125)
-23.5618209,-46.6438812,3,786.2506713867188,,,,POINT (-46.6438812 -23.5618209)
-23.5648051,-46.6445547,3,809.9556274414062,,,,POINT (-46.6445547 -23.5648051)
-23.5649638,-46.6450919,4,810.9998779296875,traffic_signals,,,POINT (-46.6450919 -23.5649638)
-23.556069,-46.6291677,4,725.3956909179688,traffic_signals,,,POINT (-46.6291677 -23.556069)
-23.5553727,-46.6277093,4,727.3045654296875,traffic_signals,,,POINT (-46.6277093 -23.5553727)
-23.5471404,-46.6243597,3,724.5404052734375,,,,POINT (-46.6243597 -23.5471404)
-23.5448573,-46.6265165,4,724.0100708007812,traffic_signals,,,POINT (-46.6265165 -23.5448573)
-23.5433718,-46.6307197,3,723.7714233398438,,,,POINT (-46.6307197 -23.5433718)
-23.5562644,-46.6330481,3,744.2132568359375,,,,POINT (-46.6330481 -23.5562644)
-23.5555104,-46.6374775,3,745.4985961914062,,,,POINT (-46.6374775 -23.5555104)
-23.5547984,-46.636495,3,750.3419189453125,,,,POINT (-46.636495 -23.5547984)
-23.5528583,-46.6361584,3,755.8589477539062,,,,POINT (-46.6361584 -23.5528583)
-23.5556922,-46.6372329,3,746.2982177734375,,,,POINT (-46.6372329 -23.5556922)
-23.5528553,-46.6375428,3,750.1022338867188,,,,POINT (-46.6375428 -23.5528553)
-23.5537832,-46.6371963,3,746.1240234375,,,,POINT (-46.6371963 -23.5537832)
-23.5539449,-46.6371586,3,745.8173217773438,,,,POINT (-46.6371586 -23.5539449)
-23.555603,-46.6394752,4,762.0296020507812,traffic_signals,,,POINT (-46.6394752 -23.555603)
-23.5556801,-46.6383271,3,754.7517700195312,,,,POINT (-46.6383271 -23.5556801)
-23.5552337,-46.6437061,3,760.49462890625,,,,POINT (-46.6437061 -23.5552337)
-23.5554619,-46.6429868,4,757.1748046875,traffic_signals,,,POINT (-46.6429868 -23.5554619)
-23.5583072,-46.6340262,4,752.635498046875,traffic_signals,,,POINT (-46.6340262 -23.5583072)
-23.5597445,-46.6328451,3,740.4421997070312,,,,POINT (-46.6328451 -23.5597445)
-23.5613678,-46.6326978,4,743.3089599609375,traffic_signals,,,POINT (-46.6326978 -23.5613678)
-23.5601206,-46.632819,4,739.2462768554688,traffic_signals,,,POINT (-46.632819 -23.5601206)
-23.5599194,-46.6312064,4,729.077880859375,traffic_signals,,,POINT (-46.6312064 -23.5599194)
-23.5662777,-46.6369245,4,775.0640869140625,traffic_signals,,,POINT (-46.6369245 -23.5662777)
-23.5662818,-46.6395455,3,789.3074340820312,,,,POINT (-46.6395455 -23.5662818)
-23.5580742,-46.6302376,4,725.6156616210938,traffic_signals,A-259,,POINT (-46.6302376 -23.5580742)
-23.55262,-46.6274159,3,726.2109985351562,,,,POINT (-46.6274159 -23.55262)
-23.5325817,-46.6262093,4,722.7267456054688,,,,POINT (-46.6262093 -23.5325817)
-23.5583526,-46.6350542,4,756.1012573242188,traffic_signals,,,POINT (-46.6350542 -23.5583526)
-23.5580001,-46.6289366,4,724.8264770507812,traffic_signals,A-257,,POINT (-46.6289366 -23.5580001)
-23.5581463,-46.6313952,4,729.5310668945312,,,,POINT (-46.6313952 -23.5581463)
-23.558181,-46.6319634,4,733.3267211914062,,,,POINT (-46.6319634 -23.558181)
-23.5582423,-46.632934,4,743.50439453125,traffic_signals,,,POINT (-46.632934 -23.5582423)
-23.558267,-46.6369952,4,765.6372680664062,traffic_signals,,,POINT (-46.6369952 -23.558267)
-23.552506,-46.6295661,3,742.7838134765625,traffic_signals,,,POINT (-46.6295661 -23.552506)
-23.5522025,-46.6273067,3,726.0006103515625,traffic_signals,,,POINT (-46.6273067 -23.5522025)
-23.5521767,-46.6275619,4,726.2400512695312,traffic_signals,,,POINT (-46.6275619 -23.5521767)
-23.5547151,-46.6331632,3,748.1010131835938,,,,POINT (-46.6331632 -23.5547151)
-23.5546456,-46.6319897,3,738.0263671875,,,,POINT (-46.6319897 -23.5546456)
-23.5532248,-46.6300803,1,730.3914794921875,,,,POINT (-46.6300803 -23.5532248)
-23.5531104,-46.6284853,3,730.8969116210938,,,,POINT (-46.6284853 -23.5531104)
-23.5529726,-46.6275862,4,725.3009643554688,traffic_signals,,,POINT (-46.6275862 -23.5529726)
-23.5547628,-46.6285164,3,725.094482421875,traffic_signals,,,POINT (-46.6285164 -23.5547628)
-23.5513536,-46.6292119,3,735.4426879882812,,,,POINT (-46.6292119 -23.5513536)
-23.5503437,-46.6291669,3,726.9686279296875,,,,POINT (-46.6291669 -23.5503437)
-23.5519164,-46.6292206,3,737.9641723632812,,,,POINT (-46.6292206 -23.5519164)
-23.5517413,-46.627872,3,727.3294067382812,,,,POINT (-46.627872 -23.5517413)
-23.5515837,-46.6295351,3,738.4514770507812,,,,POINT (-46.6295351 -23.5515837)
-23.5509815,-46.6301683,1,744.5737915039062,,,,POINT (-46.6301683 -23.5509815)
-23.5527464,-46.6378779,4,750.7293701171875,crossing,,,POINT (-46.6378779 -23.5527464)
-23.5441992,-46.6314774,3,724.8704833984375,traffic_signals,,,POINT (-46.6314774 -23.5441992)
-23.5433232,-46.6309644,4,724.0156860351562,,,,POINT (-46.6309644 -23.5433232)
-23.5417493,-46.6308378,4,724.4754638671875,traffic_signals,,,POINT (-46.6308378 -23.5417493)
-23.5403469,-46.6307213,4,723.8734130859375,traffic_signals,,,POINT (-46.6307213 -23.5403469)
-23.5399104,-46.6307225,4,723.7989501953125,traffic_signals,,,POINT (-46.6307225 -23.5399104)
-23.5442519,-46.6322019,3,731.4439697265625,,,,POINT (-46.6322019 -23.5442519)
-23.5419091,-46.6317718,3,725.2662353515625,,,,POINT (-46.6317718 -23.5419091)
-23.540582,-46.6321146,4,726.0227661132812,traffic_signals,,,POINT (-46.6321146 -23.540582)
-23.5419849,-46.6322158,3,724.697021484375,,,,POINT (-46.6322158 -23.5419849)
-23.5434447,-46.632482,3,724.6851196289062,,,,POINT (-46.632482 -23.5434447)
-23.5435116,-46.6320653,3,727.3154296875,,,,POINT (-46.6320653 -23.5435116)
-23.543636,-46.6325178,3,724.84521484375,,,,POINT (-46.6325178 -23.543636)
-23.5427179,-46.6323482,3,724.9522094726562,,,,POINT (-46.6323482 -23.5427179)
-23.5427867,-46.6319329,3,725.1748046875,,,,POINT (-46.6319329 -23.5427867)
-23.5418726,-46.6301058,3,723.5432739257812,,,,POINT (-46.6301058 -23.5418726)
-23.5393956,-46.6328941,3,732.2424926757812,traffic_signals,,,POINT (-46.6328941 -23.5393956)
-23.5498175,-46.6305504,3,738.6973266601562,crossing,,,POINT (-46.6305504 -23.5498175)
-23.5511565,-46.6278789,3,726.2161865234375,,,,POINT (-46.6278789 -23.5511565)
-23.5489505,-46.6294245,4,729.5050048828125,crossing,,,POINT (-46.6294245 -23.5489505)
-23.5492792,-46.6291958,4,729.7238159179688,crossing,,,POINT (-46.6291958 -23.5492792)
-23.5506522,-46.6282572,3,725.8510131835938,,,,POINT (-46.6282572 -23.5506522)
-23.5491274,-46.6387043,3,733.4097290039062,,,,POINT (-46.6387043 -23.5491274)
-23.5665982,-46.6330989,4,765.5977783203125,,,,POINT (-46.6330989 -23.5665982)
-23.5682935,-46.6279254,3,740.2591552734375,,,,POINT (-46.6279254 -23.5682935)
-23.5679657,-46.6283951,3,740.8211059570312,,,,POINT (-46.6283951 -23.5679657)
-23.5637804,-46.6239729,3,729.5846557617188,,,,POINT (-46.6239729 -23.5637804)
-23.5676006,-46.6293802,3,750.0146484375,traffic_signals,,,POINT (-46.6293802 -23.5676006)
-23.5653412,-46.6313727,4,756.7844848632812,traffic_signals,,,POINT (-46.6313727 -23.5653412)
-23.5682565,-46.6256122,3,740.66064453125,,,,POINT (-46.6256122 -23.5682565)
-23.5643547,-46.6250029,3,737.84814453125,,,,POINT (-46.6250029 -23.5643547)
-23.5633958,-46.6255548,3,735.5987548828125,,,,POINT (-46.6255548 -23.5633958)
-23.5641373,-46.629628,4,756.358642578125,,,,POINT (-46.629628 -23.5641373)
-23.5644174,-46.6269489,3,750.6807250976562,,,,POINT (-46.6269489 -23.5644174)
-23.5645514,-46.6288103,3,756.5499267578125,,,,POINT (-46.6288103 -23.5645514)
-23.5648475,-46.6289308,3,755.7362060546875,,,,POINT (-46.6289308 -23.5648475)
-23.5658927,-46.6276995,3,753.3013305664062,,,,POINT (-46.6276995 -23.5658927)
-23.565451,-46.6259518,3,749.8063354492188,,,,POINT (-46.6259518 -23.565451)
-23.5651037,-46.6270197,4,757.2251586914062,,,,POINT (-46.6270197 -23.5651037)
-23.5646116,-46.6265894,3,755.0598754882812,,,,POINT (-46.6265894 -23.5646116)
-23.5641825,-46.6242019,4,728.4511108398438,,,,POINT (-46.6242019 -23.5641825)
-23.5615331,-46.6260279,3,727.7144775390625,traffic_signals,,,POINT (-46.6260279 -23.5615331)
-23.5679256,-46.6262923,3,731.3677368164062,traffic_signals,,,POINT (-46.6262923 -23.5679256)
-23.5678582,-46.6217816,4,755.4625854492188,traffic_signals,O-070,,POINT (-46.6217816 -23.5678582)
-23.567479,-46.624406,3,748.792236328125,,,,POINT (-46.624406 -23.567479)
-23.5675962,-46.6232763,4,766.7625122070312,traffic_signals,,,POINT (-46.6232763 -23.5675962)
-23.5659416,-46.6321985,3,761.366943359375,,,,POINT (-46.6321985 -23.5659416)
-23.5680146,-46.6350306,4,776.9796142578125,traffic_signals,,,POINT (-46.6350306 -23.5680146)
-23.5678897,-46.63212,3,750.0135498046875,,,,POINT (-46.63212 -23.5678897)
-23.5682871,-46.6317754,4,757.7553100585938,,,,POINT (-46.6317754 -23.5682871)
-23.5666356,-46.6215233,3,750.77392578125,,,,POINT (-46.6215233 -23.5666356)
-23.5654282,-46.6212773,4,744.7129516601562,traffic_signals,,,POINT (-46.6212773 -23.5654282)
-23.5632444,-46.6208242,3,735.5094604492188,traffic_signals,,,POINT (-46.6208242 -23.5632444)
-23.568245,-46.6196732,3,772.2909545898438,,,,POINT (-46.6196732 -23.568245)
-23.5675533,-46.6191568,3,764.1525268554688,,,,POINT (-46.6191568 -23.5675533)
-23.5681228,-46.6187433,3,763.7498779296875,,,,POINT (-46.6187433 -23.5681228)
-23.5670108,-46.6195412,3,764.2553100585938,,,,POINT (-46.6195412 -23.5670108)
-23.5619401,-46.6239615,5,728.2457275390625,traffic_signals,,,POINT (-46.6239615 -23.5619401)
-23.5406523,-46.6505919,3,749.079833984375,,,,POINT (-46.6505919 -23.5406523)
-23.5454068,-46.6477367,4,749.75830078125,traffic_signals,,,POINT (-46.6477367 -23.5454068)
-23.5629275,-46.6173438,3,726.6484375,,,,POINT (-46.6173438 -23.5629275)
-23.5622487,-46.6215134,3,733.3897094726562,crossing,,,POINT (-46.6215134 -23.5622487)
-23.5614864,-46.6180968,4,725.0202026367188,,,,POINT (-46.6180968 -23.5614864)
-23.5611307,-46.6190561,3,726.5991821289062,,,,POINT (-46.6190561 -23.5611307)
-23.5633597,-46.6199816,3,733.7803344726562,,,,POINT (-46.6199816 -23.5633597)
-23.5386612,-46.6365974,3,740.83056640625,traffic_signals,,,POINT (-46.6365974 -23.5386612)
-23.5628118,-46.6476219,3,805.7026977539062,,,,POINT (-46.6476219 -23.5628118)
-23.541159,-46.6284027,4,724.0769653320312,traffic_signals,,,POINT (-46.6284027 -23.541159)
-23.5412936,-46.6284605,4,724.2273559570312,traffic_signals,,,POINT (-46.6284605 -23.5412936)
-23.541806,-46.6276364,3,723.409912109375,,,,POINT (-46.6276364 -23.541806)
-23.5411094,-46.6268831,4,723.4044799804688,,,,POINT (-46.6268831 -23.5411094)
-23.5405033,-46.6247908,4,724.0927734375,,,,POINT (-46.6247908 -23.5405033)
-23.5395462,-46.6221115,3,725.9577026367188,,,,POINT (-46.6221115 -23.5395462)
-23.5412833,-46.6280021,3,724.1680297851562,traffic_signals,,,POINT (-46.6280021 -23.5412833)
-23.5380011,-46.6320145,3,733.971923828125,,,,POINT (-46.6320145 -23.5380011)
-23.5535122,-46.6226024,4,725.2789306640625,traffic_signals,,,POINT (-46.6226024 -23.5535122)
-23.5587607,-46.6138392,3,725.4807739257812,,,,POINT (-46.6138392 -23.5587607)
-23.5339925,-46.6527772,4,742.819091796875,,,,POINT (-46.6527772 -23.5339925)
-23.5341929,-46.6504098,4,734.9505004882812,,,,POINT (-46.6504098 -23.5341929)
-23.555406,-46.6401804,4,761.5239868164062,traffic_signals,,,POINT (-46.6401804 -23.555406)
-23.5552668,-46.6420011,4,752.3894653320312,traffic_signals,,,POINT (-46.6420011 -23.5552668)
-23.5526918,-46.6432759,4,762.3190307617188,traffic_signals,,,POINT (-46.6432759 -23.5526918)
-23.5518927,-46.6433593,3,759.5742797851562,,,,POINT (-46.6433593 -23.5518927)
-23.5510967,-46.6434406,4,755.0951538085938,traffic_signals,,,POINT (-46.6434406 -23.5510967)
-23.5530709,-46.6469304,3,756.0665893554688,,,,POINT (-46.6469304 -23.5530709)
-23.5551595,-46.6480054,3,759.51025390625,,,,POINT (-46.6480054 -23.5551595)
-23.5547293,-46.648853,4,752.2147827148438,traffic_signals,,,POINT (-46.648853 -23.5547293)
-23.5494821,-46.6404001,6,735.8151245117188,crossing,,,POINT (-46.6404001 -23.5494821)
-23.5499578,-46.6401511,3,736.0719604492188,,,,POINT (-46.6401511 -23.5499578)
